Time,Ampl
998280,3.95147
998281,3.95123
998282,3.9509
998283,3.95101
998284,3.95054
998285,3.95069
998286,3.95093
998287,3.95098
998288,3.97931
998289,3.99197
998290,3.99213
998291,3.99214
998292,3.99214
998293,3.99189
998294,3.9923
998295,3.99165
998296,3.9921
998297,4.02819
998298,4.03388
998299,4.03348
998300,4.03376
998301,4.034
998302,4.03414
998303,4.03324
998304,4.03355
998305,4.0356
998306,4.07524
998307,4.07512
998308,4.07511
998309,4.07493
998310,4.07421
998311,4.07434
998312,4.07423
998313,4.0743
998314,4.08178
998315,4.11583
998316,4.11555
998317,4.11535
998318,4.11535
998319,4.11567
998320,4.11574
998321,4.11489
998322,4.11463
998323,4.12662
998324,4.15686
998325,4.15696
998326,4.15718
998327,4.15607
998328,4.15628
998329,4.15631
998330,4.15634
998331,4.15571
998332,4.17518
998333,4.19714
998334,4.19695
998335,4.1975
998336,4.19672
998337,4.19686
998338,4.19718
998339,4.19709
998340,4.19643
998341,4.22877
998342,4.237
998343,4.23689
998344,4.23685
998345,4.23663
998346,4.23663
998347,4.23666
998348,4.23709
998349,4.23652
998350,4.2755
998351,4.27763
998352,4.27709
998353,4.27736
998354,4.27669
998355,4.27622
998356,4.2767
998357,4.27636
998358,4.27629
998359,4.3011
998360,4.31792
998361,4.3178
998362,4.31755
998363,4.31737
998364,4.3178
998365,4.31775
998366,4.31735
998367,4.31726
998368,4.34902
998369,4.35838
998370,4.35781
998371,4.35774
998372,4.35714
998373,4.35721
998374,4.35738
998375,4.35735
998376,4.35699
998377,4.39593
998378,4.39897
998379,4.39854
998380,4.39797
998381,4.39823
998382,4.39805
998383,4.39834
998384,4.39795
998385,4.40065
998386,4.43909
998387,4.4389
998388,4.43859
998389,4.43815
998390,4.43814
998391,4.43831
998392,4.43799
998393,4.43783
998394,4.44836
998395,4.4791
998396,4.47863
998397,4.47799
998398,4.47745
998399,4.47754
998400,4.47744
998401,4.47728
998402,4.4768
998403,4.49237
998404,4.51807
998405,4.51846
998406,4.51863
998407,4.51836
998408,4.51762
998409,4.51747
998410,4.51756
998411,4.51671
998412,4.53855
998413,4.55888
998414,4.55887
998415,4.55822
998416,4.5587
998417,4.55773
998418,4.55798
998419,4.5579
998420,4.55714
998421,4.59009
998422,4.59832
998423,4.598
998424,4.59747
998425,4.59756
998426,4.5971
998427,4.59725
998428,4.59677
998429,4.59744
998430,2.53425
998431,3.56596
998432,3.56531
998433,3.56463
998434,3.56489
998435,3.56493
998436,3.56457
998437,3.56454
998438,3.56501
998439,3.60677
998440,3.60649
998441,3.60652
998442,3.60714
998443,3.60678
998444,3.60689
998445,3.60632
998446,3.60613
998447,3.61369
998448,3.6488
998449,3.64878
998450,3.64879
998451,3.64873
998452,3.64898
998453,3.64893
998454,3.6491
998455,3.64901
998456,3.66339
998457,3.69021
998458,3.69058
998459,3.69015
998460,3.6902
998461,3.68998
998462,3.68997
998463,3.68978
998464,3.6901
998465,3.71779
998466,3.73094
998467,3.73092
998468,3.732
998469,3.73126
998470,3.73189
998471,3.73157
998472,3.73143
998473,3.73115
998474,3.77341
998475,3.77354
998476,3.77343
998477,3.77422
998478,3.77397
998479,3.77343
998480,3.77399
998481,3.77363
998482,3.78352
998483,3.81553
998484,3.81564
998485,3.81569
998486,3.81583
998487,3.81553
998488,3.81459
998489,3.81525
998490,3.81508
998491,3.83756
998492,3.85733
998493,3.85715
998494,3.85742
998495,3.85725
998496,3.85782
998497,3.85744
998498,3.85704
998499,3.85705
998500,3.88068
998501,3.89864
998502,3.89889
998503,3.89819
998504,3.89864
998505,3.89872
998506,3.89913
998507,3.89897
998508,3.89873
998509,3.92641
998510,3.93993
998511,3.9406
998512,3.9407
998513,3.94028
998514,3.94031
998515,3.93964
998516,3.93965
998517,3.94013
998518,3.97798
998519,3.98107
998520,3.9814
998521,3.98183
998522,3.98161
998523,3.98122
998524,3.98152
998525,3.98146
998526,3.9813
998527,4.02335
998528,4.02292
998529,4.02291
998530,4.02255
998531,4.0227
998532,4.02254
998533,4.02255
998534,4.02284
998535,4.02598
998536,4.06417
998537,4.06437
998538,4.06413
998539,4.06389
998540,4.06377
998541,4.06393
998542,4.06368
998543,4.06412
998544,4.08586
998545,4.10497
998546,4.10533
998547,4.10578
998548,4.10525
998549,4.10493
998550,4.10555
998551,4.10559
998552,4.10518
998553,4.13992
998554,4.14607
998555,4.14643
998556,4.14613
998557,4.14547
998558,4.145
998559,4.14538
998560,4.16661
998561,4.18639
998562,4.18705
998563,4.18701
998564,4.18618
998565,4.18607
998566,4.1868
998567,4.1862
998568,4.18587
998569,4.20834
998570,4.22636
998571,4.22576
998572,4.22589
998573,4.22586
998574,4.22568
998575,4.22567
998576,4.22558
998577,4.22487
998578,4.25588
998579,4.26622
998580,4.26636
998581,4.26618
998582,4.26588
998583,4.26587
998584,4.26606
998585,4.26592
998586,4.26575
998587,4.29791
998588,4.30762
998589,4.30716
998590,4.30706
998591,4.30708
998592,4.30631
998593,4.30651
998594,4.30652
998595,4.30647
998596,4.34787
998597,4.34767
998598,4.34688
998599,4.34767
998600,4.34767
998601,4.34727
998602,4.3473
998603,4.34713
998604,4.3508
998605,4.38803
998606,4.38825
998607,4.38804
998608,4.38766
998609,4.38717
998610,4.38693
998611,4.38704
998612,4.38715
998613,4.39883
998614,4.42771
998615,4.42828
998616,4.42786
998617,4.42744
998618,4.42696
998619,4.42739
998620,4.42717
998621,4.42652
998622,4.44022
998623,4.46777
998624,4.46726
998625,4.46708
998626,4.4669
998627,4.46743
998628,4.46738
998629,4.46645
998630,4.46678
998631,4.48631
998632,4.50707
998633,4.50773
998634,4.50749
998635,4.50738
998636,4.50687
998637,4.50692
998638,4.50652
998639,4.50667
998640,4.52759
998641,4.54742
998642,4.54685
998643,4.5468
998644,4.54665
998645,4.54617
998646,4.54532
998647,4.54497
998648,4.54511
998649,4.56449
998650,4.58575
998651,4.58628
998652,4.58625
998653,4.58568
998654,4.58563
998655,4.58566
998656,4.58544
998657,4.58515
998658,3.12416
998659,2.57022
998660,3.55485
998661,3.55463
998662,3.55459
998663,3.55425
998664,3.55453
998665,3.55423
998666,3.55394
998667,3.55429
998668,3.5958
998669,3.59629
998670,3.5963
998671,3.59693
998672,3.59694
998673,3.59699
998674,3.59648
998675,3.5964
998676,3.59611
998677,3.63786
998678,3.6376
998679,3.63761
998680,3.63807
998681,3.6379
998682,3.6381
998683,3.63758
998684,3.63821
998685,3.6385
998686,3.67958
998687,3.67974
998688,3.68011
998689,3.68023
998690,3.68066
998691,3.67998
998692,3.68037
998693,3.68013
998694,3.68638
998695,3.72128
998696,3.7214
998697,3.72169
998698,3.72165
998699,3.72202
998700,3.72213
998701,3.72177
998702,3.72243
998703,3.73741
998704,3.764
998705,3.76406
998706,3.76431
998707,3.76363
998708,3.76395
998709,3.76362
998710,3.76372
998711,3.76345
998712,3.78708
998713,3.80513
998714,3.80515
998715,3.8053
998716,3.80546
998717,3.80494
998718,3.80473
998719,3.80449
998720,3.80479
998721,3.83857
998722,3.84667
998723,3.84654
998724,3.84684
998725,3.8462
998726,3.8464
998727,3.84642
998728,3.84593
998729,3.84603
998730,3.88642
998731,3.88779
998732,3.88757
998733,3.88731
998734,3.88709
998735,3.88662
998736,3.88694
998737,3.88746
998738,3.89298
998739,3.92959
998740,3.92906
998741,3.92893
998742,3.92871
998743,3.92906
998744,3.92946
998745,3.92891
998746,3.92841
998747,3.94294
998748,3.96979
998749,3.96978
998750,3.97
998751,3.96997
998752,3.96998
998753,3.97036
998754,3.97022
998755,3.97029
998756,3.99336
998757,4.01183
998758,4.01165
998759,4.01194
998760,4.01173
998761,4.01176
998762,4.01152
998763,4.01148
998764,4.0115
998765,4.04005
998766,4.05322
998767,4.05337
998768,4.05317
998769,4.05237
998770,4.05268
998771,4.05219
998772,4.05211
998773,4.05264
998774,4.09272
998775,4.09388
998776,4.0936
998777,4.09308
998778,4.09324
998779,4.09314
998780,4.09324
998781,4.09325
998782,4.10152
998783,4.13422
998784,4.13403
998785,4.13411
998786,4.13415
998787,4.13427
998788,4.13302
998789,4.13335
998790,4.13318
998791,4.15007
998792,4.1744
998793,4.17474
998794,4.17425
998795,4.17524
998796,4.17481
998797,4.175
998798,4.17498
998799,4.17503
998800,4.2044
998801,4.21483
998802,4.21539
998803,4.21515
998804,4.21475
998805,4.21438
998806,4.21388
998807,4.21343
998808,4.21326
998809,4.25538
998810,4.25536
998811,4.25515
998812,4.25513
998813,4.25502
998814,4.25509
998815,4.25471
998816,4.2548
998817,4.26006
998818,4.29542
998819,4.29566
998820,4.29555
998821,4.29569
998822,4.29467
998823,4.29456
998824,4.29444
998825,4.29491
998826,4.30897
998827,4.33545
998828,4.33615
998829,4.33535
998830,4.33578
998831,4.33561
998832,4.336
998833,4.33537
998834,4.33527
998835,4.35455
998836,4.3763
998837,4.37645
998838,4.37636
998839,4.37561
998840,4.37546
998841,4.37503
998842,4.37509
998843,4.37529
998844,4.40478
998845,4.41656
998846,4.41648
998847,4.41587
998848,4.41542
998849,4.41517
998850,4.41474
998851,4.41487
998852,4.41469
998853,4.45262
998854,4.45559
998855,4.45489
998856,4.45522
998857,4.4547
998858,4.45417
998859,4.4547
998860,4.45413
998861,4.45427
998862,4.49437
998863,4.49392
998864,4.49446
998865,4.49352
998866,4.49301
998867,4.49309
998868,4.49326
998869,4.49282
998870,4.49556
998871,4.53365
998872,4.5333
998873,4.53267
998874,4.533
998875,4.5325
998876,4.5326
998877,4.53229
998878,4.53221
998879,4.54406
998880,4.57216
998881,4.57303
998882,4.57247
998883,4.57212
998884,4.57209
998885,4.57184
998886,4.57203
998887,4.5708
998888,3.24224
999073,4.13519
999074,4.13321
999075,4.13243
999076,4.13194
999077,4.13157
999078,4.13101
999079,4.13106
999080,4.131
999081,4.14438
999082,4.17095
999083,4.17101
999084,4.17059
999085,4.1706
999086,4.17039
999087,4.17066
999088,4.17055
999089,4.17066
999090,4.1891
999091,4.21121
999092,4.21119
999093,4.21084
999094,4.21086
999095,4.21021
999096,4.20999
999097,4.20983
999098,4.20949
999099,4.24183
999100,4.25072
999101,4.24999
999102,4.25045
999103,4.25048
999104,4.25046
999105,4.25032
999106,4.25063
999107,4.25041
999108,4.26934
999109,4.29076
999110,4.29057
999111,4.29066
999112,4.29018
999113,4.29016
999114,4.28982
999115,4.2899
999116,4.2895
999117,4.31368
999118,4.32959
999119,4.32966
999120,4.32972
999121,4.32935
999122,4.32984
999123,4.32998
999124,4.32936
999125,4.32959
999126,4.35793
999127,4.36942
999128,4.36939
999129,4.36897
999130,4.36861
999131,4.36906
999132,4.3693
999133,4.36902
999134,4.36879
999135,4.40911
999136,4.40832
999137,4.40854
999138,4.40821
999139,4.4085
999140,4.4082
999141,4.40839
999142,4.40815
999143,4.40737
999144,4.44749
999145,4.44779
999146,4.44692
999147,4.44711
999148,4.44731
999149,4.44715
999150,4.44651
999151,4.44657
999152,4.45403
999153,4.48693
999154,4.48693
999155,4.48588
999156,4.48632
999157,4.48613
999158,4.48584
999159,4.48614
999160,4.48553
999161,4.50049
999162,4.52617
999163,4.52582
999164,4.52654
999165,4.52535
999166,4.52519
999167,4.5248
999168,4.52428
999169,4.52452
999170,4.54604
999171,4.56471
999172,4.56478
999173,4.56411
999174,4.56393
999175,4.56417
999176,4.56336
999177,4.56363
999178,4.56332
999179,4.59788
999180,4.60378
999181,4.6032
999182,4.60238
999183,4.6031
999184,4.60301
999185,4.60297
999186,4.60208
999187,4.60169
999188,4.62124
999189,4.64227
999190,4.64172
999191,4.64129
999192,4.64112
999193,4.64052
999194,4.64078
999195,4.64042
999196,4.64015
999197,4.66185
999198,4.68015
999199,4.67952
999200,4.67987
999201,4.68052
999202,4.67974
999203,4.67975
999204,4.67921
999205,4.67892
999206,4.7045
999207,4.71962
999208,4.71944
999209,4.71913
999210,4.71909
999211,4.71872
999212,4.71824
999213,4.71858
999214,4.71778
999215,4.75848
999216,4.75819
999217,4.75765
999218,4.75728
999219,4.75706
999220,4.75679
999221,4.75651
999222,4.7554
999223,4.75551
999224,4.79554
999225,4.79568
999226,4.79468
999227,4.7948
999228,4.79442
999229,4.79403
999230,4.79425
999231,4.79385
999232,4.7986
999233,4.83429
999234,4.8332
999235,4.83328
999236,4.83288
999237,4.83213
999238,4.83195
999239,4.83236
999240,4.83144
999241,4.84021
999242,4.87121
999243,4.8713
999244,4.87121
999245,4.87076
999246,4.86977
999247,4.87014
999248,4.86951
999249,4.86966
999250,4.88184
999251,4.90886
999252,4.90887
999253,4.90802
999254,4.90795
999255,4.90852
999256,4.90734
999257,4.90771
999258,4.90737
999259,2.95461
999260,4.10603
999261,4.10492
999262,4.10462
999263,4.10411
999264,4.10389
999265,4.10349
999266,4.10343
999267,4.10399
999268,4.13752
999269,4.14322
999270,4.1433
999271,4.14321
999272,4.14322
999273,4.14263
999274,4.14301
999275,4.14252
999276,4.14261
999277,4.18377
999278,4.18345
999279,4.18343
999280,4.18379
999281,4.18349
999282,4.1833
999283,4.18287
999284,4.18327
999285,4.18817
999286,4.22448
999287,4.224
999288,4.22306
999289,4.22315
999290,4.22303
999291,4.22314
999292,4.22271
999293,4.2221
999294,4.23421
999295,4.26327
999296,4.26367
999297,4.26345
999298,4.26281
999299,4.2625
999300,4.26213
999301,4.26215
999302,4.26232
999303,4.27822
999304,4.30321
999305,4.30292
999306,4.30301
999307,4.30289
999308,4.30258
999309,4.30277
999310,4.30266
999311,4.30228
999312,4.32612
999313,4.34309
999314,4.34327
999315,4.34256
999316,4.34257
999317,4.3422
999318,4.34209
999319,4.3418
999320,4.34247
999321,4.364
999322,4.38349
999323,4.38306
999324,4.38248
999325,4.38224
999326,4.38168
999327,4.38183
999328,4.3816
999329,4.38128
999330,4.41235
999331,4.42153
999332,4.42156
999333,4.42167
999334,4.42172
999335,4.42138
999336,4.42142
999337,4.42166
999338,4.42173
999339,4.45567
999340,4.46095
999341,4.46159
999342,4.46121
999343,4.46104
999344,4.46058
999345,4.46097
999346,4.46046
999347,4.46055
999348,4.50088
999349,4.50091
999350,4.50034
999351,4.49975
999352,4.4999
999353,4.49959
999354,4.49955
999355,4.4995
999356,4.50682
999357,4.53915
999358,4.53906
999359,4.53995
999360,4.53916
999361,4.53911
999362,4.53921
999363,4.5395
999364,4.53869
999365,4.5532
999366,4.57842
999367,4.57822
999368,4.57808
999369,4.57783
999370,4.57818
999371,4.57737
999372,4.57781
999373,4.57735
999374,4.59918
999375,4.6179
999376,4.61754
999377,4.61743
999378,4.61637
999379,4.61682
999380,4.6161
999381,4.61566
999382,4.61591
999383,4.64297
999384,4.65547
999385,4.65625
999386,4.65563
999387,4.65571
999388,4.65575
999389,4.6555
999390,4.65506
999391,4.65447
999392,4.68643
999393,4.69508
999394,4.69458
999395,4.69429
999396,4.69406
999397,4.69367
999398,4.6944
999399,4.69394
999400,4.69364
999401,4.73382
999402,4.73336
999403,4.73336
999404,4.73294
999405,4.73223
999406,4.73298
999407,4.73185
999408,4.73213
999409,4.73334
999410,4.77155
999411,4.77139
999412,4.77091
999413,4.77072
999414,4.77038
999415,4.7696
999416,4.77
999417,4.76948
999418,4.77607
999419,4.80921
999420,4.80954
999421,4.80945
999422,4.80845
999423,4.80882
999424,4.80893
999425,4.8079
999426,4.80799
999427,4.81835
999428,4.84809
999429,4.84806
999430,4.84759
999431,4.8472
999432,4.84726
999433,4.84732
999434,4.8471
999435,4.84642
999436,4.87296
999437,4.88587
999438,4.88559
999439,4.88473
999440,4.88489
999441,4.88385
999442,4.88396
999443,4.8836
999444,4.88317
999445,2.95597
999446,4.0936
999447,4.09266
999448,4.09198
999449,4.09152
999450,4.09195
999451,4.09193
999452,4.09209
999453,4.09207
999454,4.11904
999455,4.13112
999456,4.13151
999457,4.13152
999458,4.13172
999459,4.13161
999460,4.13115
999461,4.13182
999462,4.13132
999463,4.16443
999464,4.17081
999465,4.17122
999466,4.17179
999467,4.17169
999468,4.17162
999469,4.17121
999470,4.17088
999471,4.17044
999472,4.21099
999473,4.21138
999474,4.21107
999475,4.21125
999476,4.21153
999477,4.21138
999478,4.21147
999479,4.21179
999480,4.21163
999481,4.25161
999482,4.25108
999483,4.25055
999484,4.25081
999485,4.25121
999486,4.25061
999487,4.25128
999488,4.25116
999489,4.25625
999490,4.29136
999491,4.29098
999492,4.29089
999493,4.29041
999494,4.29107
999495,4.29033
999496,4.29014
999497,4.29092
999498,4.31026
999499,4.33061
999500,4.33045
999501,4.33067
999502,4.33065
999503,4.33067
999504,4.33062
999505,4.33066
999506,4.33077
999507,4.36013
999508,4.37066
999509,4.37113
999510,4.37103
999511,4.37029
999512,4.37036
999513,4.37042
999514,4.36997
999515,4.37031
999516,4.40614
999517,4.41037
999518,4.41031
999519,4.41058
999520,4.41041
999521,4.41067
999522,4.41003
999523,4.40994
999524,4.40965
999525,4.44074
999526,4.44982
999527,4.44889
999528,4.44935
999529,4.44921
999530,4.44921
999531,4.44961
999532,4.44997
999533,4.44906
999534,4.49059
999535,4.48948
999536,4.48905
999537,4.48871
999538,4.48895
999539,4.48895
999540,4.4888
999541,4.48845
999542,4.48838
999543,4.52885
999544,4.52936
999545,4.52918
999546,4.52848
999547,4.52848
999548,4.52791
999549,4.52784
999550,4.52749
999551,4.53292
999552,4.5675
999553,4.56788
999554,4.56777
999555,4.56714
999556,4.56722
999557,4.56723
999558,4.567
999559,4.56752
999560,4.57778
999561,4.60742
999562,4.60722
999563,4.60661
999564,4.60726
999565,4.606
999566,4.60601
999567,4.60591
999568,4.60598
999569,4.62373
999570,4.64634
999571,4.64617
999572,4.64589
999573,4.6452
999574,4.6451
999575,4.64428
999576,4.6448
999577,4.64419
999578,4.67861
999579,4.6838
999580,4.68347
999581,4.68342
999582,4.68278
999583,4.6828
999584,4.68308
999585,4.68243
999586,4.68222
999587,4.72005
999588,4.72199
999589,4.72179
999590,4.72211
999591,4.72207
999592,4.72165
999593,4.72155
999594,4.72103
999595,4.72039
999596,4.7613
999597,4.76041
999598,4.76078
999599,4.76078
999600,4.76079
999601,4.76009
999602,4.76004
999603,4.75985
999604,4.75952
999605,4.7992
999606,4.79926
999607,4.79969
999608,4.79953
999609,4.79917
999610,4.79888
999611,4.79917
999612,4.7978
999613,4.81042
999614,4.8382
999615,4.83775
999616,4.83764
999617,4.83712
999618,4.83698
999619,4.8366
999620,4.83645
999621,4.83653
999622,4.85588
999623,4.87624
999624,4.87616
999625,4.87561
999626,4.87536
999627,4.87509
999628,4.87464
999629,4.87374
999630,4.87324
999631,2.91738
999632,4.0719
999633,4.07093
999634,4.06938
999635,4.06901
999636,4.06871
999637,4.0685
999638,4.06816
999639,4.06803
999640,4.10395
999641,4.10849
999642,4.10765
999643,4.10782
999644,4.10816
999645,4.10832
999646,4.10761
999647,4.10756
999648,4.10713
999649,4.14813
999650,4.14728
999651,4.14725
999652,4.14693
999653,4.14699
999654,4.14709
999655,4.14669
999656,4.14632
999657,4.14681
999658,4.17943
999659,4.18701
999660,4.18673
999661,4.18668
999662,4.18661
999663,4.18662
999664,4.18625
999665,4.18637
999666,4.18637
999667,4.22637
999668,4.22632
999669,4.22626
999670,4.22676
999671,4.22562
999672,4.22588
999673,4.22608
999674,4.22569
999675,4.23186
999676,4.2654
999677,4.26578
999678,4.26583
999679,4.26555
999680,4.2656
999681,4.2654
999682,4.2652
999683,4.26549
999684,4.27774
999685,4.30508
999686,4.30525
999687,4.30548
999688,4.30485
999689,4.30432
999690,4.30458
999691,4.30479
999692,4.30442
999693,4.32347
999694,4.34469
999695,4.34397
999696,4.34372
999697,4.34383
999698,4.3435
999699,4.34304
999700,4.34321
999701,4.34288
999702,4.36732
999703,4.38192
999704,4.38248
999705,4.38255
999706,4.38226
999707,4.38207
999708,4.38227
999709,4.38287
999710,4.3823
999711,4.41282
999712,4.42296
999713,4.42207
999714,4.42257
999715,4.42296
999716,4.42208
999717,4.4214
999718,4.42172
999719,4.42131
999720,4.46185
999721,4.46121
999722,4.46193
999723,4.46113
999724,4.46148
999725,4.46126
999726,4.46077
999727,4.46119
999728,4.46632
999729,4.50114
999730,4.50075
999731,4.50077
999732,4.50085
999733,4.50038
999734,4.49954
999735,4.499
999736,4.4996
999737,4.51002
999738,4.53884
999739,4.53933
999740,4.53902
999741,4.53934
999742,4.53948
999743,4.53929
999744,4.539
999745,4.53873
999746,4.55436
999747,4.57899
999748,4.57815
999749,4.57823
999750,4.57809
999751,4.57785
999752,4.57689
999753,4.57664
999754,4.57723
999755,4.6062
999756,4.6159
999757,4.61567
999758,4.61513
999759,4.6156
999760,4.6154
999761,4.61495
999762,4.61478
999763,4.61478
999764,4.65201
999765,4.65454
999766,4.65337
999767,4.65457
999768,4.65363
999769,4.6539
999770,4.65371
999771,4.65333
999772,4.6528
999773,4.69247
999774,4.69243
999775,4.69198
999776,4.69183
999777,4.69165
999778,4.69102
999779,4.69164
999780,4.69118
999781,4.69372
999782,4.73062
999783,4.72997
999784,4.72949
999785,4.72976
999786,4.72956
999787,4.72878
999788,4.72858
999789,4.72828
999790,4.73648
999791,4.76783
999792,4.76796
999793,4.76743
999794,4.76757
999795,4.76724
999796,4.76758
999797,4.76644
999798,4.76661
999799,4.79204
999800,4.80642
999801,4.80577
999802,4.80542
999803,4.80533
999804,4.80494
999805,4.80429
999806,4.80453
999807,4.80408
999808,4.83214
999809,4.84315
999810,4.84237
999811,4.8423
999812,4.84166
999813,4.84104
999814,4.84134
999815,4.84154
999816,4.84119
999817,2.92117
999818,4.0421
999819,4.04064
999820,4.04023
999821,4.03965
999822,4.03959
999823,4.03957
999824,4.03862
999825,4.03925
999826,4.07907
999827,4.07882
999828,4.07776
999829,4.07788
999830,4.07752
999831,4.07742
999832,4.07732
999833,4.07779
999834,4.08335
999835,4.11724
999836,4.11699
999837,4.11734
999838,4.11724
999839,4.11698
999840,4.11712
999841,4.11704
999842,4.11688
999843,4.1287
999844,4.15677
999845,4.1567
999846,4.15677
999847,4.15669
999848,4.15625
999849,4.15624
999850,4.15622
999851,4.15587
999852,4.19124
999853,4.19523
999854,4.19521
999855,4.195
999856,4.19498
999857,4.19568
999858,4.19478
999859,4.19483
999860,4.19454
999861,4.23484
999862,4.23476
999863,4.23459
999864,4.2348
999865,4.23476
999866,4.23508
999867,4.23491
999868,4.23458
999869,4.23433
999870,4.27285
999871,4.27437
999872,4.27406
999873,4.27428
999874,4.27396
999875,4.274
999876,4.2747
999877,4.27406
999878,4.27387
999879,4.31338
999880,4.3139
999881,4.31324
999882,4.31363
999883,4.31369
999884,4.31338
999885,4.3133
999886,4.31271
999887,4.316
999888,4.35251
999889,4.35187
999890,4.35232
999891,4.35184
999892,4.35157
999893,4.35132
999894,4.3513
999895,4.35116
999896,4.37573
999897,4.39037
999898,4.39035
999899,4.38995
999900,4.3899
999901,4.3897
999902,4.38976
999903,4.38934
999904,4.38887
999905,4.42413
999906,4.42875
999907,4.42875
999908,4.42801
999909,4.4282
999910,4.4275
999911,4.42772
999912,4.42766
999913,4.42742
999914,4.46707
999915,4.46685
999916,4.46733
999917,4.46715
999918,4.46705
999919,4.46669
999920,4.46616
999921,4.46594
999922,4.46621
999923,4.50585
999924,4.50611
999925,4.5052
999926,4.5049
999927,4.50512
999928,4.50446
999929,4.5048
999930,4.50429
999931,4.50898
999932,4.54363
999933,4.5434
999934,4.543
999935,4.5427
999936,4.54271
999937,4.54253
999938,4.54298
999939,4.54218
999940,4.56284
999941,4.58186
999942,4.5818
999943,4.58105
999944,4.58136
999945,4.58115
999946,4.58073
999947,4.58003
999948,4.5802
999949,4.60654
999950,4.61935
999951,4.61969
999952,4.61924
999953,4.61941
999954,4.61865
999955,4.61914
999956,4.61847
999957,4.6184
999958,4.65121
999959,4.65763
999960,4.65778
999961,4.65765
999962,4.65798
999963,4.65717
999964,4.65714
999965,4.65676
999966,4.65672
999967,4.69582
999968,4.69508
999969,4.69511
999970,4.69467
999971,4.69483
999972,4.69409
999973,4.72363
999974,4.73356
999975,4.73338
999976,4.73297
999977,4.73255
999978,4.73263
999979,4.7326
999980,4.7318
999981,4.73128
999982,4.77115
999983,4.77054
999984,4.77012
999985,4.77008
999986,4.77008
999987,4.7697
999988,4.76899
999989,4.76876
999990,4.76895
999991,4.80833
999992,4.80819
999993,4.80804
999994,4.8075
999995,4.8069
999996,4.8069
999997,4.80649
999998,4.80589
999999,4.0